referencia,valor,modo_venda,kg
2007-03,3.0181,atacado,1
2007-04,2.9143,atacado,1
2007-05,2.9639,atacado,1
2007-06,2.9424,atacado,1
2007-07,2.915,atacado,1
2007-08,3.1786,atacado,1
2007-09,3.4105,atacado,1
2007-10,3.6132,atacado,1
2007-11,3.9278,atacado,1
2007-12,4.3617,atacado,1
2008-01,4.314,atacado,1
2008-02,4.1161,atacado,1
2008-03,4.1625,atacado,1
2008-04,4.1697,atacado,1
2008-05,4.4005,atacado,1
2008-06,4.7395,atacado,1
2008-07,5.0258,atacado,1
2008-08,5.0559,atacado,1
2008-09,5.0483,atacado,1
2008-10,5.57,atacado,1
2008-11,4.7502,atacado,1
2008-12,5.3033,atacado,1
2009-01,4.3632,atacado,1
2009-02,4.0812,atacado,1
2009-03,3.8245,atacado,1
2009-04,3.6617,atacado,1
2009-05,3.634,atacado,1
2009-06,3.8916,atacado,1
2009-07,3.9465,atacado,1
2009-08,3.7001,atacado,1
2009-09,3.7529,atacado,1
2009-10,4.0009,atacado,1
2009-11,4.1636,atacado,1
2009-12,4.1174,atacado,1
2010-01,3.97,atacado,1
2010-02,3.99,atacado,1
2010-03,3.82,atacado,1
2010-04,3.86,atacado,1
2010-05,3.83,atacado,1
2010-06,3.79,atacado,1
2010-07,3.84,atacado,1
2010-08,3.84,atacado,1
2010-09,4.19,atacado,1
2010-10,4.54,atacado,1
2010-11,4.8,atacado,1
2010-12,5.08,atacado,1
2011-01,4.82,atacado,1
2011-02,4.13,atacado,1
2011-03,3.79,atacado,1
2011-04,3.89,atacado,1
2011-05,3.98,atacado,1
2011-06,3.64,atacado,1
2011-07,3.65,atacado,1
2011-08,4.09,atacado,1
2011-09,4.15,atacado,1
2011-10,3.94,atacado,1
2011-11,3.94,atacado,1
2011-12,4.27,atacado,1
2012-01,4.54,atacado,1
2012-02,4.36,atacado,1
2012-03,4.28,atacado,1
2012-04,3.88,atacado,1
2012-05,3.9442,atacado,1
2012-06,3.6833,atacado,1
2012-07,3.5596,atacado,1
2012-08,4.2358,atacado,1
2012-09,4.844,atacado,1
2012-10,4.9129,atacado,1
2012-11,5.0777,atacado,1
2012-12,5.6924,atacado,1
2013-01,5.6817,atacado,1
2013-02,5.6734,atacado,1
2013-03,5.469,atacado,1
2013-04,5.0537,atacado,1
2013-05,4.5612,atacado,1
2013-06,4.5692,atacado,1
2013-07,4.3451,atacado,1
2013-08,4.8116,atacado,1
2013-09,5.5707,atacado,1
2013-10,5.9209,atacado,1
2013-11,6.0072,atacado,1
2013-12,6.018,atacado,1
2014-01,6.2984,atacado,1
2014-02,5.9298,atacado,1
2014-03,5.6171,atacado,1
2014-04,5.4739,atacado,1
2014-05,5.5338,atacado,1
2014-06,5.6211,atacado,1
2014-07,5.6541,atacado,1
2014-08,6.0532,atacado,1
2014-09,6.4441,atacado,1
2014-10,6.531,atacado,1
2014-11,7.3141,atacado,1
2014-12,6.839,atacado,1
2015-01,7.0831,atacado,1
2015-02,6.2775,atacado,1
2015-03,5.894,atacado,1
2015-04,5.933,atacado,1
2015-05,5.3396,atacado,1
2015-06,5.5776,atacado,1
2015-07,5.6192,atacado,1
2015-08,5.6239,atacado,1
2015-09,6.2889,atacado,1
2015-10,7.0544,atacado,1
2015-11,6.8342,atacado,1
2015-12,6.523,atacado,1
2016-01,6.384,atacado,1
2016-02,6.039,atacado,1
2016-03,6.0451,atacado,1
2016-04,5.7897,atacado,1
2016-05,5.8134,atacado,1
2016-06,6.6366,atacado,1
2016-07,6.1953,atacado,1
2016-08,6.7731,atacado,1
2016-09,6.8267,atacado,1
2016-10,6.5526,atacado,1
2016-11,6.2644,atacado,1
2016-12,6.5474,atacado,1
2017-01,6.6582,atacado,1
2017-02,7.2494,atacado,1
2017-03,7.5129,atacado,1
2017-04,7.1148,atacado,1
2017-05,7.1116,atacado,1
2017-06,6.8517,atacado,1
2017-07,6.6918,atacado,1
2017-08,7.0256,atacado,1
2017-09,6.6972,atacado,1
2017-10,6.5197,atacado,1
2017-11,6.4856,atacado,1
