referencia,valor,modo_venda,kg
2007-06,2.583,atacado,1
2007-07,2.953,atacado,1
2007-08,3.056,atacado,1
2007-09,3.018,atacado,1
2007-10,3.029,atacado,1
2007-11,3.453,atacado,1
2007-12,3.595,atacado,1
2008-01,3.515,atacado,1
2008-02,3.665,atacado,1
2008-03,3.758,atacado,1
2008-04,3.811,atacado,1
2008-05,4.278,atacado,1
2008-06,5.031,atacado,1
2008-07,5.15,atacado,1
2008-08,5.084,atacado,1
2008-09,5.089,atacado,1
2008-10,5.192,atacado,1
2008-11,4.793,atacado,1
2008-12,4.166,atacado,1
2009-01,3.947,atacado,1
2009-02,3.834,atacado,1
2009-03,4.035,atacado,1
2009-04,4.282,atacado,1
2009-05,4.279,atacado,1
2009-06,4.432,atacado,1
2009-07,4.461,atacado,1
2009-08,4.37,atacado,1
2009-09,4.075,atacado,1
2009-10,4.033,atacado,1
2009-11,3.762,atacado,1
2009-12,3.697,atacado,1
2010-01,3.6,atacado,1
2010-02,3.65,atacado,1
2010-03,3.97,atacado,1
2010-04,4.16,atacado,1
2010-05,4.12,atacado,1
2010-06,4.22,atacado,1
2010-07,4.41,atacado,1
2010-08,4.66,atacado,1
2010-09,4.9,atacado,1
2010-10,5.11,atacado,1
2010-11,5.76,atacado,1
2010-12,5.11,atacado,1
2011-01,4.84,atacado,1
2011-02,5.14,atacado,1
2011-03,5.66,atacado,1
2011-04,5.72,atacado,1
2011-05,5.54,atacado,1
2011-06,5.26,atacado,1
2011-07,5.4,atacado,1
2011-08,5.47,atacado,1
2011-09,5.22,atacado,1
2011-10,5.16,atacado,1
2011-11,5.34,atacado,1
2011-12,5.19,atacado,1
2012-01,5.05,atacado,1
2012-02,5.06,atacado,1
2012-03,5.07,atacado,1
2012-04,5.1,atacado,1
2012-05,5.144,atacado,1
2012-06,5.162,atacado,1
2012-07,5.211,atacado,1
2012-08,5.223,atacado,1
2012-09,5.54,atacado,1
2012-10,5.36,atacado,1
2012-11,5.263,atacado,1
2012-12,5.011,atacado,1
2013-01,4.94,atacado,1
2013-02,4.993,atacado,1
2013-03,5.122,atacado,1
2013-04,5.306,atacado,1
2013-05,5.336,atacado,1
2013-06,5.365,atacado,1
2013-07,5.499,atacado,1
2013-08,5.522,atacado,1
2013-09,5.636,atacado,1
2013-10,5.782,atacado,1
2013-11,5.608,atacado,1
2013-12,5.754,atacado,1
2014-01,5.574,atacado,1
2014-02,5.72,atacado,1
2014-03,6.218,atacado,1
2014-04,6.612,atacado,1
2014-05,6.511,atacado,1
2014-06,6.485,atacado,1
2014-07,6.644,atacado,1
2014-08,6.933,atacado,1
2014-09,7.208,atacado,1
2014-10,7.188,atacado,1
2014-11,7.306,atacado,1
2014-12,7.269,atacado,1
2015-01,6.899,atacado,1
2015-02,7.115,atacado,1
2015-03,7.302,atacado,1
2015-04,8.011,atacado,1
2015-05,8.195,atacado,1
2015-06,8.337,atacado,1
2015-07,8.532,atacado,1
2015-08,8.466,atacado,1
2015-09,8.37,atacado,1
2015-10,8.29,atacado,1
2015-11,8.31,atacado,1
2015-12,8.258,atacado,1
2016-01,8.141,atacado,1
2016-02,8.266,atacado,1
2016-03,8.587,atacado,1
2016-04,8.762,atacado,1
2016-05,8.996,atacado,1
2016-06,9.209,atacado,1
2016-07,9.087,atacado,1
2016-08,8.839,atacado,1
2016-09,8.731,atacado,1
2016-10,8.699,atacado,1
2016-11,8.583,atacado,1
2016-12,8.34,atacado,1
2017-01,8.238,atacado,1
2017-02,8.114,atacado,1
2017-03,8.144,atacado,1
2017-04,7.966,atacado,1
2017-05,7.969,atacado,1
2017-06,7.933,atacado,1
2017-07,7.849,atacado,1
2017-08,7.772,atacado,1
2017-09,8.193,atacado,1
2017-10,7.969,atacado,1
2017-11,7.862,atacado,1
2017-12,7.801,atacado,1
2018-01,7.251,atacado,1
2018-02,7.33,atacado,1
2018-03,7.554,atacado,1
2018-04,7.616,atacado,1
2018-05,7.684,atacado,1
2018-06,8.125,atacado,1
2018-07,8.255,atacado,1
2018-08,8.4,atacado,1
2018-09,8.677,atacado,1
2018-10,8.703,atacado,1
2018-11,8.527,atacado,1
2018-12,7.884,atacado,1
2019-01,7.728,atacado,1
2019-02,7.787,atacado,1
2019-03,8.275,atacado,1
2019-04,8.867,atacado,1
2019-05,8.895,atacado,1
2019-06,9.197,atacado,1
2019-07,9.18,atacado,1
2019-08,9.075,atacado,1
